"Fx0"	"z"	"Lx0"
8.52984168244869e-14	0.065	8.718873052293e+41
8.52984168244869e-14	0.065	8.718873052293e+41
8.52984168244869e-14	0.065	8.718873052293e+41
8.52984168244869e-14	0.065	8.718873052293e+41
8.52984168244869e-14	0.065	8.718873052293e+41
8.52984168244869e-14	0.065	8.718873052293e+41
8.52984168244869e-14	0.065	8.718873052293e+41
8.52984168244869e-14	0.065	8.718873052293e+41
8.52984168244869e-14	0.065	8.718873052293e+41
8.52984168244869e-14	0.065	8.718873052293e+41
9.35278542135829e-14	0.065	9.56005419677965e+41
9.35278542135829e-14	0.065	9.56005419677965e+41
9.35278542135829e-14	0.065	9.56005419677965e+41
9.35278542135829e-14	0.065	9.56005419677965e+41
9.35278542135829e-14	0.065	9.56005419677965e+41
9.35278542135829e-14	0.065	9.56005419677965e+41
9.35278542135829e-14	0.065	9.56005419677965e+41
9.35278542135829e-14	0.065	9.56005419677965e+41
1.02551252877252e-13	0.065	1.0482390980716e+42
1.02551252877252e-13	0.065	1.0482390980716e+42
1.02551252877252e-13	0.065	1.0482390980716e+42
1.02551252877252e-13	0.065	1.0482390980716e+42
1.02551252877252e-13	0.065	1.0482390980716e+42
1.02551252877252e-13	0.065	1.0482390980716e+42
1.02551252877252e-13	0.065	1.0482390980716e+42
1.02551252877252e-13	0.065	1.0482390980716e+42
1.02551252877252e-13	0.065	1.0482390980716e+42
1.12445212767073e-13	0.065	1.14937131538031e+42
1.12445212767073e-13	0.065	1.14937131538031e+42
1.12445212767073e-13	0.065	1.14937131538031e+42
1.12445212767073e-13	0.065	1.14937131538031e+42
1.23293724059777e-13	0.065	1.26026058658692e+42
1.23293724059777e-13	0.065	1.26026058658692e+42
1.23293724059777e-13	0.065	1.26026058658692e+42
1.23293724059777e-13	0.065	1.26026058658692e+42
1.3518888015284e-13	0.065	1.38184825465118e+42
1.3518888015284e-13	0.065	1.38184825465118e+42
1.3518888015284e-13	0.065	1.38184825465118e+42
1.3518888015284e-13	0.065	1.38184825465118e+42
1.3518888015284e-13	0.065	1.38184825465118e+42
1.3518888015284e-13	0.065	1.38184825465118e+42
1.48231659448603e-13	0.065	1.51516648160353e+42
1.48231659448603e-13	0.065	1.51516648160353e+42
1.48231659448603e-13	0.065	1.51516648160353e+42
1.48231659448603e-13	0.065	1.51516648160353e+42
1.48231659448603e-13	0.065	1.51516648160353e+42
1.62532782563515e-13	0.065	1.66134701060526e+42
1.62532782563515e-13	0.065	1.66134701060526e+42
1.62532782563515e-13	0.065	1.66134701060526e+42
1.62532782563515e-13	0.065	1.66134701060526e+42
1.62532782563515e-13	0.065	1.66134701060526e+42
1.62532782563515e-13	0.065	1.66134701060526e+42
1.62532782563515e-13	0.065	1.66134701060526e+42
1.62532782563515e-13	0.065	1.66134701060526e+42
1.62532782563515e-13	0.065	1.66134701060526e+42
1.62532782563515e-13	0.065	1.66134701060526e+42
1.62532782563515e-13	0.065	1.66134701060526e+42
1.62532782563515e-13	0.065	1.66134701060526e+42
1.78213652239375e-13	0.065	1.82163077335633e+42
1.78213652239375e-13	0.065	1.82163077335633e+42
1.78213652239375e-13	0.065	1.82163077335633e+42
1.78213652239375e-13	0.065	1.82163077335633e+42
1.78213652239375e-13	0.065	1.82163077335633e+42
1.78213652239375e-13	0.065	1.82163077335633e+42
1.78213652239375e-13	0.065	1.82163077335633e+42
1.78213652239375e-13	0.065	1.82163077335633e+42
1.95407383935519e-13	0.065	1.99737842440866e+42
1.95407383935519e-13	0.065	1.99737842440866e+42
1.95407383935519e-13	0.065	1.99737842440866e+42
1.95407383935519e-13	0.065	1.99737842440866e+42
2.14259935850676e-13	0.065	2.19008189181092e+42
2.14259935850676e-13	0.065	2.19008189181092e+42
2.14259935850676e-13	0.065	2.19008189181092e+42
2.14259935850676e-13	0.065	2.19008189181092e+42
2.14259935850676e-13	0.065	2.19008189181092e+42
2.14259935850676e-13	0.065	2.19008189181092e+42
2.14259935850676e-13	0.065	2.19008189181092e+42
2.14259935850676e-13	0.065	2.19008189181092e+42
2.34931347967304e-13	0.065	2.40137704213869e+42
2.34931347967304e-13	0.065	2.40137704213869e+42
2.57597100636676e-13	0.065	2.63305756742389e+42
2.57597100636676e-13	0.065	2.63305756742389e+42
2.82449604237817e-13	0.065	2.88709021187011e+42
2.82449604237817e-13	0.065	2.88709021187011e+42
3.09699832556038e-13	0.065	3.16563146761398e+42
3.09699832556038e-13	0.065	3.16563146761398e+42
3.09699832556038e-13	0.065	3.16563146761398e+42
3.09699832556038e-13	0.065	3.16563146761398e+42
3.09699832556038e-13	0.065	3.16563146761398e+42
3.09699832556038e-13	0.065	3.16563146761398e+42
3.09699832556038e-13	0.065	3.16563146761398e+42
3.39579113746891e-13	0.065	3.47104588126348e+42
3.39579113746891e-13	0.065	3.47104588126348e+42
3.39579113746891e-13	0.065	3.47104588126348e+42
3.39579113746891e-13	0.065	3.47104588126348e+42
3.72341094089092e-13	0.065	3.80592612661801e+42
3.72341094089092e-13	0.065	3.80592612661801e+42
3.72341094089092e-13	0.065	3.80592612661801e+42
3.72341094089092e-13	0.065	3.80592612661801e+42
4.08263891196788e-13	0.065	4.17311501396834e+42
4.08263891196788e-13	0.065	4.17311501396834e+42
4.08263891196788e-13	0.065	4.17311501396834e+42
4.08263891196788e-13	0.065	4.17311501396834e+42
4.47652454969851e-13	0.065	4.57572962281404e+42
4.47652454969851e-13	0.065	4.57572962281404e+42
4.47652454969851e-13	0.065	4.57572962281404e+42
4.47652454969851e-13	0.065	4.57572962281404e+42
4.90841156324411e-13	0.065	5.01718776286208e+42
4.90841156324411e-13	0.065	5.01718776286208e+42
4.90841156324411e-13	0.065	5.01718776286208e+42
4.90841156324411e-13	0.065	5.01718776286208e+42
5.38196625679425e-13	0.065	5.50123698793467e+42
5.38196625679425e-13	0.065	5.50123698793467e+42
5.38196625679425e-13	0.065	5.50123698793467e+42
5.90120865295325e-13	0.065	6.03198640908677e+42
5.90120865295325e-13	0.065	6.03198640908677e+42
6.47054661885473e-13	0.065	6.61394157699567e+42
6.47054661885473e-13	0.065	6.61394157699567e+42
6.47054661885473e-13	0.065	6.61394157699567e+42
6.47054661885473e-13	0.065	6.61394157699567e+42
6.47054661885473e-13	0.065	6.61394157699567e+42
7.09481328470221e-13	0.065	7.25204272974062e+42
7.09481328470221e-13	0.065	7.25204272974062e+42
7.77930807238298e-13	0.065	7.95170673065929e+42
7.77930807238298e-13	0.065	7.95170673065929e+42
7.77930807238298e-13	0.065	7.95170673065929e+42
8.52984168244861e-13	0.065	8.71887305229292e+42
8.52984168244861e-13	0.065	8.71887305229292e+42
8.52984168244861e-13	0.065	8.71887305229292e+42
9.3527854213582e-13	0.065	9.56005419677956e+42
1.02551252877251e-12	0.065	1.04823909807159e+43
1.12445212767072e-12	0.065	1.1493713153803e+43
1.12445212767072e-12	0.065	1.1493713153803e+43
1.62532782563515e-12	0.065	1.66134701060527e+43
2.14259935850677e-12	0.065	2.19008189181093e+43
2.57597100636677e-12	0.065	2.6330575674239e+43
2.82449604237819e-12	0.065	2.88709021187012e+43
3.39579113746893e-12	0.065	3.4710458812635e+43
4.0826389119679e-12	0.065	4.17311501396836e+43
4.0826389119679e-12	0.065	4.17311501396836e+43
4.47652454969853e-12	0.065	4.57572962281406e+43
4.90841156324413e-12	0.065	5.0171877628621e+43
5.38196625679427e-12	0.065	5.50123698793469e+43
6.92733651995001e-14	0.075	9.56005419677965e+41
6.92733651995001e-14	0.075	9.56005419677965e+41
6.92733651995001e-14	0.075	9.56005419677965e+41
6.92733651995001e-14	0.075	9.56005419677965e+41
6.92733651995001e-14	0.075	9.56005419677965e+41
6.92733651995001e-14	0.075	9.56005419677965e+41
6.92733651995001e-14	0.075	9.56005419677965e+41
6.92733651995001e-14	0.075	9.56005419677965e+41
6.92733651995001e-14	0.075	9.56005419677965e+41
6.92733651995001e-14	0.075	9.56005419677965e+41
7.5956734514716e-14	0.075	1.0482390980716e+42
7.5956734514716e-14	0.075	1.0482390980716e+42
7.5956734514716e-14	0.075	1.0482390980716e+42
7.5956734514716e-14	0.075	1.0482390980716e+42
7.5956734514716e-14	0.075	1.0482390980716e+42
7.5956734514716e-14	0.075	1.0482390980716e+42
7.5956734514716e-14	0.075	1.0482390980716e+42
7.5956734514716e-14	0.075	1.0482390980716e+42
7.5956734514716e-14	0.075	1.0482390980716e+42
7.5956734514716e-14	0.075	1.0482390980716e+42
7.5956734514716e-14	0.075	1.0482390980716e+42
7.5956734514716e-14	0.075	1.0482390980716e+42
7.5956734514716e-14	0.075	1.0482390980716e+42
8.32849032456225e-14	0.075	1.14937131538031e+42
8.32849032456225e-14	0.075	1.14937131538031e+42
8.32849032456225e-14	0.075	1.14937131538031e+42
8.32849032456225e-14	0.075	1.14937131538031e+42
8.32849032456225e-14	0.075	1.14937131538031e+42
8.32849032456225e-14	0.075	1.14937131538031e+42
8.32849032456225e-14	0.075	1.14937131538031e+42
9.13200804767198e-14	0.075	1.26026058658692e+42
9.13200804767198e-14	0.075	1.26026058658692e+42
9.13200804767198e-14	0.075	1.26026058658692e+42
9.13200804767198e-14	0.075	1.26026058658692e+42
9.13200804767198e-14	0.075	1.26026058658692e+42
9.13200804767198e-14	0.075	1.26026058658692e+42
9.13200804767198e-14	0.075	1.26026058658692e+42
9.13200804767198e-14	0.075	1.26026058658692e+42
9.13200804767198e-14	0.075	1.26026058658692e+42
9.13200804767198e-14	0.075	1.26026058658692e+42
9.13200804767198e-14	0.075	1.26026058658692e+42
9.13200804767198e-14	0.075	1.26026058658692e+42
9.13200804767198e-14	0.075	1.26026058658692e+42
1.00130477112764e-13	0.075	1.38184825465118e+42
1.00130477112764e-13	0.075	1.38184825465118e+42
1.00130477112764e-13	0.075	1.38184825465118e+42
1.00130477112764e-13	0.075	1.38184825465118e+42
1.00130477112764e-13	0.075	1.38184825465118e+42
1.00130477112764e-13	0.075	1.38184825465118e+42
1.00130477112764e-13	0.075	1.38184825465118e+42
1.00130477112764e-13	0.075	1.38184825465118e+42
1.00130477112764e-13	0.075	1.38184825465118e+42
1.00130477112764e-13	0.075	1.38184825465118e+42
1.00130477112764e-13	0.075	1.38184825465118e+42
1.00130477112764e-13	0.075	1.38184825465118e+42
1.00130477112764e-13	0.075	1.38184825465118e+42
1.0979088492356e-13	0.075	1.51516648160353e+42
1.0979088492356e-13	0.075	1.51516648160353e+42
1.0979088492356e-13	0.075	1.51516648160353e+42
1.0979088492356e-13	0.075	1.51516648160353e+42
1.0979088492356e-13	0.075	1.51516648160353e+42
1.0979088492356e-13	0.075	1.51516648160353e+42
1.0979088492356e-13	0.075	1.51516648160353e+42
1.0979088492356e-13	0.075	1.51516648160353e+42
1.0979088492356e-13	0.075	1.51516648160353e+42
1.20383311453949e-13	0.075	1.66134701060526e+42
1.20383311453949e-13	0.075	1.66134701060526e+42
1.20383311453949e-13	0.075	1.66134701060526e+42
1.20383311453949e-13	0.075	1.66134701060526e+42
1.20383311453949e-13	0.075	1.66134701060526e+42
1.20383311453949e-13	0.075	1.66134701060526e+42
1.20383311453949e-13	0.075	1.66134701060526e+42
1.20383311453949e-13	0.075	1.66134701060526e+42
1.20383311453949e-13	0.075	1.66134701060526e+42
1.20383311453949e-13	0.075	1.66134701060526e+42
1.20383311453949e-13	0.075	1.66134701060526e+42
1.31997676188769e-13	0.075	1.82163077335633e+42
1.31997676188769e-13	0.075	1.82163077335633e+42
1.31997676188769e-13	0.075	1.82163077335633e+42
1.31997676188769e-13	0.075	1.82163077335633e+42
1.31997676188769e-13	0.075	1.82163077335633e+42
1.31997676188769e-13	0.075	1.82163077335633e+42
1.31997676188769e-13	0.075	1.82163077335633e+42
1.44732573882554e-13	0.075	1.99737842440866e+42
1.44732573882554e-13	0.075	1.99737842440866e+42
1.58696111533903e-13	0.075	2.19008189181092e+42
1.58696111533903e-13	0.075	2.19008189181092e+42
1.58696111533903e-13	0.075	2.19008189181092e+42
1.58696111533903e-13	0.075	2.19008189181092e+42
1.58696111533903e-13	0.075	2.19008189181092e+42
1.58696111533903e-13	0.075	2.19008189181092e+42
1.58696111533903e-13	0.075	2.19008189181092e+42
1.58696111533903e-13	0.075	2.19008189181092e+42
1.58696111533903e-13	0.075	2.19008189181092e+42
1.58696111533903e-13	0.075	2.19008189181092e+42
1.74006826109632e-13	0.075	2.40137704213869e+42
1.74006826109632e-13	0.075	2.40137704213869e+42
1.74006826109632e-13	0.075	2.40137704213869e+42
1.74006826109632e-13	0.075	2.40137704213869e+42
1.74006826109632e-13	0.075	2.40137704213869e+42
1.74006826109632e-13	0.075	2.40137704213869e+42
1.74006826109632e-13	0.075	2.40137704213869e+42
1.74006826109632e-13	0.075	2.40137704213869e+42
1.74006826109632e-13	0.075	2.40137704213869e+42
1.9079469080929e-13	0.075	2.63305756742389e+42
1.9079469080929e-13	0.075	2.63305756742389e+42
1.9079469080929e-13	0.075	2.63305756742389e+42
1.9079469080929e-13	0.075	2.63305756742389e+42
1.9079469080929e-13	0.075	2.63305756742389e+42
1.9079469080929e-13	0.075	2.63305756742389e+42
1.9079469080929e-13	0.075	2.63305756742389e+42
2.09202218412267e-13	0.075	2.88709021187011e+42
2.09202218412267e-13	0.075	2.88709021187011e+42
2.09202218412267e-13	0.075	2.88709021187011e+42
2.09202218412267e-13	0.075	2.88709021187011e+42
2.09202218412267e-13	0.075	2.88709021187011e+42
2.09202218412267e-13	0.075	2.88709021187011e+42
2.09202218412267e-13	0.075	2.88709021187011e+42
2.09202218412267e-13	0.075	2.88709021187011e+42
2.29385671073835e-13	0.075	3.16563146761398e+42
2.29385671073835e-13	0.075	3.16563146761398e+42
2.29385671073835e-13	0.075	3.16563146761398e+42
2.51516386840132e-13	0.075	3.47104588126348e+42
2.51516386840132e-13	0.075	3.47104588126348e+42
2.51516386840132e-13	0.075	3.47104588126348e+42
2.75782234142919e-13	0.075	3.80592612661801e+42
2.75782234142919e-13	0.075	3.80592612661801e+42
2.75782234142919e-13	0.075	3.80592612661801e+42
2.75782234142919e-13	0.075	3.80592612661801e+42
3.02389206621366e-13	0.075	4.17311501396834e+42
3.02389206621366e-13	0.075	4.17311501396834e+42
3.02389206621366e-13	0.075	4.17311501396834e+42
3.02389206621366e-13	0.075	4.17311501396834e+42
3.02389206621366e-13	0.075	4.17311501396834e+42
3.31563171809364e-13	0.075	4.57572962281404e+42
3.31563171809364e-13	0.075	4.57572962281404e+42
3.63551788533044e-13	0.075	5.01718776286208e+42
3.63551788533044e-13	0.075	5.01718776286208e+42
3.98626609295340e-13	0.075	5.50123698793467e+42
3.98626609295340e-13	0.075	5.50123698793467e+42
3.98626609295340e-13	0.075	5.50123698793467e+42
3.98626609295340e-13	0.075	5.50123698793467e+42
4.37085385494829e-13	0.075	6.03198640908677e+42
4.79254595047919e-13	0.075	6.61394157699567e+42
4.79254595047919e-13	0.075	6.61394157699567e+42
4.79254595047919e-13	0.075	6.61394157699567e+42
5.25492213871474e-13	0.075	7.25204272974062e+42
5.25492213871474e-13	0.075	7.25204272974062e+42
5.25492213871474e-13	0.075	7.25204272974062e+42
5.25492213871474e-13	0.075	7.25204272974062e+42
5.76190754753083e-13	0.075	7.95170673065929e+42
5.76190754753083e-13	0.075	7.95170673065929e+42
6.3178059940604e-13	0.075	8.71887305229292e+42
6.92733651994995e-13	0.075	9.56005419677956e+42
6.92733651994995e-13	0.075	9.56005419677956e+42
6.92733651994995e-13	0.075	9.56005419677956e+42
7.59567345147152e-13	0.075	1.04823909807159e+43
7.59567345147152e-13	0.075	1.04823909807159e+43
8.32849032456217e-13	0.075	1.1493713153803e+43
8.32849032456217e-13	0.075	1.1493713153803e+43
8.32849032456217e-13	0.075	1.1493713153803e+43
8.32849032456217e-13	0.075	1.1493713153803e+43
8.32849032456217e-13	0.075	1.1493713153803e+43
9.1320080476719e-13	0.075	1.26026058658691e+43
9.1320080476719e-13	0.075	1.26026058658691e+43
1.00130477112764e-12	0.075	1.38184825465118e+43
1.00130477112764e-12	0.075	1.38184825465118e+43
1.09790884923561e-12	0.075	1.51516648160354e+43
1.2038331145395e-12	0.075	1.66134701060527e+43
1.2038331145395e-12	0.075	1.66134701060527e+43
1.2038331145395e-12	0.075	1.66134701060527e+43
1.2038331145395e-12	0.075	1.66134701060527e+43
1.3199767618877e-12	0.075	1.82163077335634e+43
2.09202218412268e-12	0.075	2.88709021187012e+43
2.09202218412268e-12	0.075	2.88709021187012e+43
2.09202218412268e-12	0.075	2.88709021187012e+43
2.51516386840133e-12	0.075	3.4710458812635e+43
2.75782234142921e-12	0.075	3.80592612661803e+43
3.02389206621367e-12	0.075	4.17311501396836e+43
3.31563171809365e-12	0.075	4.57572962281406e+43
3.31563171809365e-12	0.075	4.57572962281406e+43
3.31563171809365e-12	0.075	4.57572962281406e+43
3.98626609295342e-12	0.075	5.50123698793469e+43
4.79254595047921e-12	0.075	6.6139415769957e+43
5.76190754753085e-12	0.075	7.95170673065933e+43
1.00130477112764e-11	0.075	1.38184825465117e+44
2.09202218412266e-11	0.075	2.8870902118701e+44
7.01226649873413e-14	0.085	1.26026058658692e+42
7.01226649873413e-14	0.085	1.26026058658692e+42
7.01226649873413e-14	0.085	1.26026058658692e+42
7.01226649873413e-14	0.085	1.26026058658692e+42
7.01226649873413e-14	0.085	1.26026058658692e+42
7.01226649873413e-14	0.085	1.26026058658692e+42
7.01226649873413e-14	0.085	1.26026058658692e+42
7.01226649873413e-14	0.085	1.26026058658692e+42
7.01226649873413e-14	0.085	1.26026058658692e+42
7.01226649873413e-14	0.085	1.26026058658692e+42
7.01226649873413e-14	0.085	1.26026058658692e+42
7.01226649873413e-14	0.085	1.26026058658692e+42
7.01226649873413e-14	0.085	1.26026058658692e+42
7.01226649873413e-14	0.085	1.26026058658692e+42
7.68879732140729e-14	0.085	1.38184825465118e+42
7.68879732140729e-14	0.085	1.38184825465118e+42
7.68879732140729e-14	0.085	1.38184825465118e+42
7.68879732140729e-14	0.085	1.38184825465118e+42
7.68879732140729e-14	0.085	1.38184825465118e+42
7.68879732140729e-14	0.085	1.38184825465118e+42
7.68879732140729e-14	0.085	1.38184825465118e+42
7.68879732140729e-14	0.085	1.38184825465118e+42
7.68879732140729e-14	0.085	1.38184825465118e+42
7.68879732140729e-14	0.085	1.38184825465118e+42
7.68879732140729e-14	0.085	1.38184825465118e+42
8.43059861748721e-14	0.085	1.51516648160353e+42
8.43059861748721e-14	0.085	1.51516648160353e+42
8.43059861748721e-14	0.085	1.51516648160353e+42
8.43059861748721e-14	0.085	1.51516648160353e+42
8.43059861748721e-14	0.085	1.51516648160353e+42
8.43059861748721e-14	0.085	1.51516648160353e+42
8.43059861748721e-14	0.085	1.51516648160353e+42
8.43059861748721e-14	0.085	1.51516648160353e+42
8.43059861748721e-14	0.085	1.51516648160353e+42
8.43059861748721e-14	0.085	1.51516648160353e+42
8.43059861748721e-14	0.085	1.51516648160353e+42
8.43059861748721e-14	0.085	1.51516648160353e+42
8.43059861748721e-14	0.085	1.51516648160353e+42
8.43059861748721e-14	0.085	1.51516648160353e+42
8.43059861748721e-14	0.085	1.51516648160353e+42
9.2439675645096e-14	0.085	1.66134701060526e+42
9.2439675645096e-14	0.085	1.66134701060526e+42
9.2439675645096e-14	0.085	1.66134701060526e+42
9.2439675645096e-14	0.085	1.66134701060526e+42
9.2439675645096e-14	0.085	1.66134701060526e+42
9.2439675645096e-14	0.085	1.66134701060526e+42
9.2439675645096e-14	0.085	1.66134701060526e+42
9.2439675645096e-14	0.085	1.66134701060526e+42
9.2439675645096e-14	0.085	1.66134701060526e+42
1.01358088803396e-13	0.085	1.82163077335633e+42
1.01358088803396e-13	0.085	1.82163077335633e+42
1.01358088803396e-13	0.085	1.82163077335633e+42
1.01358088803396e-13	0.085	1.82163077335633e+42
1.01358088803396e-13	0.085	1.82163077335633e+42
1.01358088803396e-13	0.085	1.82163077335633e+42
1.01358088803396e-13	0.085	1.82163077335633e+42
1.01358088803396e-13	0.085	1.82163077335633e+42
1.01358088803396e-13	0.085	1.82163077335633e+42
1.01358088803396e-13	0.085	1.82163077335633e+42
1.11136934375668e-13	0.085	1.99737842440866e+42
1.11136934375668e-13	0.085	1.99737842440866e+42
1.11136934375668e-13	0.085	1.99737842440866e+42
1.11136934375668e-13	0.085	1.99737842440866e+42
1.11136934375668e-13	0.085	1.99737842440866e+42
1.11136934375668e-13	0.085	1.99737842440866e+42
1.11136934375668e-13	0.085	1.99737842440866e+42
1.21859225329116e-13	0.085	2.19008189181092e+42
1.21859225329116e-13	0.085	2.19008189181092e+42
1.21859225329116e-13	0.085	2.19008189181092e+42
1.21859225329116e-13	0.085	2.19008189181092e+42
1.21859225329116e-13	0.085	2.19008189181092e+42
1.21859225329116e-13	0.085	2.19008189181092e+42
1.21859225329116e-13	0.085	2.19008189181092e+42
1.21859225329116e-13	0.085	2.19008189181092e+42
1.21859225329116e-13	0.085	2.19008189181092e+42
1.21859225329116e-13	0.085	2.19008189181092e+42
1.33615983572275e-13	0.085	2.40137704213869e+42
1.33615983572275e-13	0.085	2.40137704213869e+42
